object,triangle,x,y,z,areaM2,grade
"Continuous asphalt network",3216,111.566307,-3.76139522,-273.416748,4.434951,0.0361298434
"Continuous asphalt network",3217,110.411339,-3.84758973,-276.604462,4.434927,0.0267558526
"Continuous asphalt network",3218,111.092773,-3.72016835,-271.310455,8.869913,0.03537225
"Continuous asphalt network",3219,128.053421,-2.2471962,-236.4452,35.47929,0.03807844
"Continuous asphalt network",3220,137.610733,-1.489122,-218.599991,17.7395916,0.03633329
"Continuous asphalt network",3221,131.93988,-1.988053,-230.838425,17.7395916,0.03805777
"Continuous asphalt network",3222,120.598122,-3.014536,-255.3153,17.7397041,0.0384307541
"Continuous asphalt network",3223,115.189995,-3.51979661,-267.681854,4.434804,0.0376390554
"Continuous asphalt network",3224,111.777077,-3.783879,-275.394928,2.217374,0.075949654
"Continuous asphalt network",3225,112.932045,-3.69768429,-272.2072,2.21741247,0.0329180323
"Continuous asphalt network",3226,116.082214,-3.3982296,-264.366058,8.869819,0.03719123
"Continuous asphalt network",3227,122.382561,-2.76034713,-248.683655,35.47941,0.038436316
"Continuous asphalt network",3228,-241.795654,-6.678285,16.3015289,81.89461,0.000416032824
"Continuous asphalt network",3229,-254.146423,-6.6762414,-3.77284741,40.9471054,0.000135480674
"Continuous asphalt network",3230,-247.477066,-6.67726755,10.0142059,40.9471855,1.27012868E-06
"Continuous asphalt network",3231,-267.670532,-6.674207,-23.5440826,40.94775,0
"Continuous asphalt network",3232,-280.6079,-6.674207,-43.4669075,20.4736824,0
"Continuous asphalt network",3233,-272.765259,-6.674207,-29.9829559,20.4737225,0
"Continuous asphalt network",3234,-260.41452,-6.6752243,-9.908589,40.94775,0.000135480732
"Continuous asphalt network",3235,-249.2371,-6.67726755,10.4688721,20.4735928,1.27012868E-06
"Continuous asphalt network",3236,-255.906448,-6.6762414,-3.31818128,20.4735527,0.000135480674
"Continuous asphalt network",3237,-40.466404,-4.733254,-28.9368038,21.3023739,0.0225407556
"Continuous asphalt network",3238,-33.1040878,-4.54982376,-32.3504829,21.3023434,0.0238075424
"Continuous asphalt network",3239,-21.5244884,-4.263388,-37.0766144,10.6513863,0.0223388951
"Continuous asphalt network",3240,-14.1621637,-4.077349,-40.4903,10.6514139,0.023722589
"Continuous asphalt network",3241,-26.2778873,-4.36895275,-36.15858,21.3023777,0.02265246
"Continuous asphalt network",3242,-42.07477,-4.75282955,-30.1200161,42.605,0.0228835978
"Continuous asphalt network",3243,-50.50934,-4.94263649,-27.495142,42.60477,0.0206684452
"Continuous asphalt network",3244,258.931427,-0.2931715,46.0412636,15.7176781,0.02414366
"Continuous asphalt network",3245,106.611145,-4.008201,-281.103851,24.6067429,0.0320607126
"Continuous asphalt network",3246,152.059326,-0.673573732,-201.418716,24.363884,0.035048373
"Continuous asphalt network",3247,-237.323349,-6.679302,24.5743961,17.669529,0.0004318785
"Continuous asphalt network",3248,98.1139,-0.548918,-101.46122,13.9363747,0.00715939561
"Continuous asphalt network",3249,94.0213242,-0.608996332,-97.89166,13.9363384,0.0177345425
"Continuous asphalt network",3250,101.2897,-0.5294313,-101.204247,27.8726864,0.009915397
"Continuous asphalt network",3251,261.8511,-0.259895265,47.7518044,23.30235,0.000851058343
"Continuous asphalt network",3252,149.2234,-0.76098305,-201.772217,5.39208937,0.0388900042
"Continuous asphalt network",3253,-239.701736,-6.678285,26.6729527,15.6729889,0.0004347416
"Continuous asphalt network",3254,264.8666,-0.215681016,44.6452446,25.0032063,0.0196639914
"Continuous asphalt network",3255,152.922653,-0.428649515,-194.82515,52.74774,0.04801209
"Continuous asphalt network",3256,158.646378,0.239280447,-181.4399,26.3737965,0.0466184951
"Continuous asphalt network",3257,156.554825,-0.164645135,-190.426956,26.3737679,0.0438377745
"Continuous asphalt network",3258,165.6633,0.9462201,-168.102356,26.3740025,0.0474168658
"Continuous asphalt network",3259,170.864136,1.52541065,-156.963867,6.593507,0.0456713438
"Continuous asphalt network",3260,174.0493,1.84212017,-150.283157,3.29692483,0.0380360819
"Continuous asphalt network",3261,172.356934,1.64698946,-154.752853,3.29693341,0.04568596
"Continuous asphalt network",3262,168.64888,1.19828641,-163.680313,13.1870012,0.0478412844
"Continuous asphalt network",3263,162.92514,0.5113647,-177.065552,26.3739758,0.04681725
"Continuous asphalt network",3264,158.494614,-0.127166688,-190.498459,13.1866541,0.043694254
"Continuous asphalt network",3265,160.586166,0.276758879,-181.511414,13.1866693,0.0464905277
"Continuous asphalt network",3266,-225.02504,-6.684298,31.2573185,27.10383,0.000413272675
"Continuous asphalt network",3267,265.509766,0.43150878,16.247797,16.8486557,0.0287272576
"Continuous asphalt network",3268,266.774567,0.09048849,28.8744,4.21173048,0.0266672149
"Continuous asphalt network",3269,267.5518,-0.035070356,35.1536064,4.21168137,0.0173090771
"Continuous asphalt network",3270,266.965332,0.174545348,25.5984039,8.424305,0.0252244323
"Continuous asphalt network",3271,265.891327,0.617862463,9.695816,33.69803,0.0284111332
"Continuous asphalt network",3272,265.8772,1.21576655,-9.687358,16.8493,0.0322366953
"Continuous asphalt network",3273,265.481537,1.62601888,-22.518549,16.849308,0.03169969
"Continuous asphalt network",3274,264.91626,1.002792,-2.99898267,33.6979752,0.0320656635
"Continuous asphalt network",3275,264.746674,0.07125225,29.3517761,8.424534,0.0282438919
"Continuous asphalt network",3276,266.682739,-0.0453096367,35.35819,8.424567,0.01761176
"Continuous asphalt network",3277,264.937469,0.158216849,26.0757847,16.849123,0.0257604178
"Continuous asphalt network",3278,263.771576,0.418487936,16.6569672,33.69801,0.02884169
"Continuous asphalt network",3279,264.9445,-0.07143269,35.7673454,16.8491516,0.0210741088
"Continuous asphalt network",3280,263.008423,0.0451292,29.760931,16.8490849,0.03067093
"Continuous asphalt network",3281,264.6583,-0.170130327,40.6813469,16.8489475,0.0211632438
"Continuous asphalt network",3282,262.626831,-0.132245,36.3129158,8.424591,0.0320488252
"Continuous asphalt network",3283,262.436066,-0.195474878,39.588913,8.42459,0.0243599862
"Continuous asphalt network",3284,169.6604,0.9881112,-169.274841,24.8821831,0.048485402
"Continuous asphalt network",3285,177.309158,1.67799532,-157.242,12.4412336,0.04782345
"Continuous asphalt network",3286,172.895752,1.21981084,-165.63089,12.4412575,0.0492167324
"Continuous asphalt network",3287,164.068924,0.3136241,-182.408646,12.4412842,0.04684
"Continuous asphalt network",3288,159.655533,-0.115260385,-190.797546,12.4412832,0.0436533168
"Continuous asphalt network",3289,165.247,0.5363236,-177.663712,24.88221,0.0468399525
"Continuous asphalt network",3290,175.76619,1.672698,-156.416275,24.8822346,0.04788437
"Continuous asphalt network",3291,170.324127,1.21521854,-164.254654,24.8821831,0.0481798425
"Continuous asphalt network",3292,178.304749,1.97997379,-149.711731,24.8824024,0.0459843539
"Continuous asphalt network",3293,173.708878,1.661451,-155.315262,12.4411287,0.0467232242
"Continuous asphalt network",3294,175.40126,1.85658169,-150.845581,12.4410419,0.0382817946
"Continuous asphalt network",3295,-207.407578,-6.69048357,31.870575,68.34641,0.0003229752
"Continuous asphalt network",3296,265.291351,2.38108277,-44.6999168,15.7643423,0.0211150479
"Continuous asphalt network",3297,261.724152,2.48401165,-48.27998,3.94106364,0.0284002572
"Continuous asphalt network",3298,259.763184,2.58583426,-49.75702,3.94112086,0.0574233346
"Continuous asphalt network",3299,261.995026,2.422848,-46.28951,7.88214254,0.0337112956
"Continuous asphalt network",3300,265.207428,2.30258536,-42.08348,15.764225,0.0396773443
"Continuous asphalt network",3301,265.749176,2.13611627,-38.1025734,7.882096,0.0379428975
"Continuous asphalt network",3302,267.168427,2.24692559,-40.60645,7.88203955,0.051758647
"Continuous asphalt network",3303,179.176453,2.13396621,-144.941818,5.898972,0.0455085747
"Continuous asphalt network",3304,181.2625,2.208354,-143.190842,0.7373647,0.028159773
"Continuous asphalt network",3305,179.9671,2.2054224,-143.453384,0.368655533,0.09208897
"Continuous asphalt network",3306,180.487808,2.21960855,-143.094864,0.3686822,0.0422633328
"Continuous asphalt network",3307,181.786423,2.19663024,-142.515457,1.474687,0.03266267
"Continuous asphalt network",3308,181.252914,2.192919,-144.1415,2.949545,0.00629277946
"Continuous asphalt network",3309,180.192337,2.11692786,-146.759842,11.7979479,0.030903209
"Continuous asphalt network",3310,-200.570557,-6.692518,35.8628845,16.61251,0
"Continuous asphalt network",3311,249.321915,2.06366444,-75.10097,2.24402118,0.164269045
"Continuous asphalt network",3312,250.957275,2.29766178,-73.5083847,0.5610037,0.202313617
"Continuous asphalt network",3313,251.774948,2.47355247,-72.71209,0.1402676,0.1966017
"Continuous asphalt network",3314,252.1548,2.525017,-72.4184,0.140274227,0.0668762
"Continuous asphalt network",3315,251.46907,2.403985,-73.27677,0.280514061,0.198059022
"Continuous asphalt network",3316,250.345566,2.212587,-74.6377258,1.122034,0.178893119
"Continuous asphalt network",3317,248.098511,2.03436,-77.3596649,4.48806572,0.16163975
"Continuous asphalt network",3318,250.513245,2.15248084,-71.8824844,0.561006,0.279799342
"Continuous asphalt network",3319,250.281387,2.11231828,-72.71814,0.561006367,0.265689075
"Continuous asphalt network",3320,250.101318,2.00826931,-71.2163849,1.12202942,0.310832828
"Continuous asphalt network",3321,251.420975,2.394578,-71.8370743,0.5610174,0.2538081
"Continuous asphalt network",3322,252.00679,2.52358842,-71.87643,0.14024435,0.164046779
"Continuous asphalt network",3323,252.2707,2.54845834,-72.00057,0.140249133,0.05026257
"Continuous asphalt network",3324,251.7589,2.47519326,-72.2321854,0.2805034,0.201650858
"Continuous asphalt network",3325,250.80925,2.2574656,-72.9664154,0.561014354,0.250328869
"Continuous asphalt network",3326,251.041092,2.29762816,-72.13076,0.561014,0.264844179
"Continuous asphalt network",3327,249.405762,1.97809565,-73.72336,1.12203217,0.225179181
"Continuous asphalt network",3328,248.646057,1.88038349,-74.31074,1.12201524,0.200293481
"Continuous asphalt network",3329,249.225662,1.82939112,-72.2215958,0.5609894,0.2653097
"Continuous asphalt network",3330,249.45752,1.82721615,-71.38594,0.5609865,0.271823823
"Continuous asphalt network",3331,249.637619,1.970282,-72.8876953,1.1219902,0.228574365
"Continuous asphalt network",3332,245.387772,2.04386616,-81.75292,1.12205,0.132633
"Continuous asphalt network",3333,244.528152,2.07435822,-83.2380447,0.2804797,0.132865354
"Continuous asphalt network",3334,244.098373,2.077941,-83.9806,0.07012734,0.2603673
"Continuous asphalt network",3335,243.850464,2.05072,-84.33636,0.0701219141,0.2695823
"Continuous asphalt network",3336,244.090347,2.05962014,-83.74065,0.140245974,0.131050944
"Continuous asphalt network",3337,244.512131,2.03189373,-82.75814,0.561025,0.134417519
"Continuous asphalt network",3338,245.355667,1.96326733,-80.79312,2.2440052,0.136827171
"Continuous asphalt network",3339,242.908859,1.81659222,-85.310524,1.12199211,0.324941546
"Continuous asphalt network",3340,241.553513,1.59500086,-87.50714,0.5610374,0.2802507
"Continuous asphalt network",3341,242.281113,1.668973,-85.95997,0.5610301,0.286731333
"Continuous asphalt network",3342,244.050278,1.94912243,-82.5408859,0.07012706,0.343811423
"Continuous asphalt network",3343,243.802368,1.92484438,-82.89666,0.07012999,0.343520224
"Continuous asphalt network",3344,244.042236,1.92593861,-82.3009338,0.140260845,0.150332645
"Continuous asphalt network",3345,243.488464,1.84727,-83.22139,0.2805628,0.349760264
"Continuous asphalt network",3346,244.463989,1.906188,-81.31843,0.5610425,0.1490198
"Continuous asphalt network",3347,243.504517,1.8923769,-83.7012939,0.280501842,0.335745424
"Continuous asphalt network",3348,243.934326,1.95953333,-82.95873,0.0701287538,0.169606477
"Continuous asphalt network",3349,244.182236,1.98381138,-82.60295,0.0701258257,0.1418791
"Continuous asphalt network",3350,243.942337,1.9814564,-83.1986847,0.140255541,0.32882762
"Continuous asphalt network",3351,243.520554,1.93189847,-84.1811752,0.561005652,0.325581938
"Continuous asphalt network",3352,246.778854,1.812492,-76.73898,2.24402261,0.171668276
"Continuous asphalt network",3353,248.350037,1.705088,-73.2268,0.280524522,0.289084315
"Continuous asphalt network",3354,247.672348,1.68950176,-74.32512,0.140263155,0.2356839
"Continuous asphalt network",3355,248.036148,1.6636585,-73.55152,0.140260145,0.228246331
"Continuous asphalt network",3356,248.9457,1.7178303,-71.61755,0.280528069,0.174893841
"Continuous asphalt network",3357,248.713867,1.72000539,-72.45321,0.2805199,0.290139943
"Continuous asphalt network",3358,247.8703,1.739419,-74.41823,0.280517429,0.235600874
"Continuous asphalt network",3359,248.366089,1.75571728,-73.7067,0.28051886,0.228947267
"Continuous asphalt network",3360,247.886353,1.79751492,-74.89812,0.561004043,0.172550187
"Continuous asphalt network",3361,246.5791,1.930508,-78.53443,4.48809338,0.135235444
"Continuous asphalt network",3362,254.119324,2.21170259,-63.1868134,1.12202621,0.179252028
"Continuous asphalt network",3363,253.127762,2.252558,-64.6098557,1.12202585,0.189541459
"Continuous asphalt network",3364,254.087234,2.08795524,-62.22702,2.2440176,0.2090666
"Continuous asphalt network",3365,251.582458,2.28537655,-66.9533157,0.140255883,0.4260438
"Continuous asphalt network",3366,252.086243,2.37339115,-66.48176,0.07012913,0.4081784
"Continuous asphalt network",3367,251.838379,2.36708045,-66.83752,0.07011651,0.38821876
"Continuous asphalt network",3368,251.276611,2.238794,-67.518,0.280517638,0.428504229
"Continuous asphalt network",3369,251.814285,2.25841165,-66.11765,0.140259,0.3729608
"Continuous asphalt network",3370,252.078247,2.33632684,-66.24179,0.140249953,0.162546217
"Continuous asphalt network",3371,251.5664,2.213772,-66.47343,0.2805084,0.4023006
"Continuous asphalt network",3372,250.532913,2.05318618,-68.58527,0.280517638,0.401159465
"Continuous asphalt network",3373,249.85524,1.85796642,-69.6836,0.140234023,0.379604042
"Continuous asphalt network",3374,250.219055,1.94416392,-68.91,0.1402357,0.392343
"Continuous asphalt network",3375,251.01265,2.118563,-67.39386,0.5610276,0.3833355
"Continuous asphalt network",3376,252.71582,2.10549712,-63.9437447,0.280498147,0.187608883
"Continuous asphalt network",3377,252.162064,2.15845847,-64.86419,0.07012537,0.199678108
"Continuous asphalt network",3378,251.914185,2.15090346,-65.2199554,0.07012059,0.520785451
"Continuous asphalt network",3379,252.401962,2.10822773,-64.268486,0.140256777,0.197919458
"Continuous asphalt network",3380,253.195572,2.016619,-62.7523346,0.560994864,0.183293015
"Continuous asphalt network",3381,252.42601,2.21423626,-64.98832,0.140250146,0.202017322
"Continuous asphalt network",3382,251.9222,2.187876,-65.45989,0.07012503,0.209095567
"Continuous asphalt network",3383,252.17009,2.195431,-65.10413,0.07012574,0.218337536
"Continuous asphalt network",3384,252.731857,2.174533,-64.42364,0.280489981,0.199265376
"Continuous asphalt network",3385,252.194153,2.30413151,-65.82397,0.140238062,0.181414708
"Continuous asphalt network",3386,251.930222,2.22621632,-65.69984,0.140247092,0.375113219
"Continuous asphalt network",3387,252.442032,2.28459644,-65.4682159,0.280509382,0.188260138
"Continuous asphalt network",3388,256.138184,2.54568458,-57.5234337,0.280504674,0.1910222
"Continuous asphalt network",3389,255.64238,2.36720753,-58.23494,0.280504674,0.231034592
"Continuous asphalt network",3390,256.122131,2.61155224,-57.04353,0.561035454,0.195700362
"Continuous asphalt network",3391,254.898727,2.076457,-59.30222,0.280497074,0.219884187
"Continuous asphalt network",3392,254.221024,1.88716662,-60.40054,0.140254214,0.208394885
"Continuous asphalt network",3393,254.584854,1.96905041,-59.62695,0.140249059,0.302174
"Continuous asphalt network",3394,255.378464,2.33317018,-58.1107941,0.560993969,0.226063117
"Continuous asphalt network",3395,257.081635,2.825638,-54.6606941,0.280531943,0.176245242
"Continuous asphalt network",3396,256.527863,2.7844255,-55.5811119,0.07013388,0.009731879
"Continuous asphalt network",3397,256.189026,2.74514985,-56.13027,0.03505326,0.2118169
"Continuous asphalt network",3398,256.370941,2.78111243,-55.7434731,0.0350525938,0.14880617
"Continuous asphalt network",3399,256.767731,2.81641936,-54.9854,0.140263319,0.07921383
"Continuous asphalt network",3400,257.677277,2.80687046,-53.0514565,0.2805681,0.07418067
"Continuous asphalt network",3401,257.317474,2.868413,-53.94502,0.07013059,0.0493405238
"Continuous asphalt network",3402,257.3255,2.852783,-54.184967,0.07013965,0.186359629
"Continuous asphalt network",3403,257.62735,2.83118153,-53.50033,0.07012386,0.121521063
