ax,az,bx,bz,cx,cz
396.1407,-573.7857,394.813263,-573.118164,399.305878,-564.1842
399.305878,-564.1842,394.813263,-573.118164,397.978241,-563.516541
394.813263,-573.118164,393.485748,-572.4506,397.978241,-563.516541
397.978241,-563.516541,393.485748,-572.4506,396.650635,-562.849
393.485748,-572.4506,392.1582,-571.7831,396.650635,-562.849
396.650635,-562.849,392.1582,-571.7831,395.323273,-562.1815
392.1582,-571.7831,390.830536,-571.1155,395.323273,-562.1815
395.323273,-562.1815,390.830536,-571.1155,393.9958,-561.5139
390.830536,-571.1155,389.502869,-570.447754,393.9958,-561.5139
393.9958,-561.5139,389.502869,-570.447754,392.668152,-560.846252
389.502869,-570.447754,388.175476,-569.7802,392.668152,-560.846252
392.668152,-560.846252,388.175476,-569.7802,391.340546,-560.17865
388.175476,-569.7802,386.848053,-569.112732,391.340546,-560.17865
391.340546,-560.17865,386.848053,-569.112732,390.012939,-559.5111
386.848053,-569.112732,385.5204,-568.445068,390.012939,-559.5111
390.012939,-559.5111,385.5204,-568.445068,388.6855,-558.8435
385.5204,-568.445068,384.192932,-567.7776,388.6855,-558.8435
388.6855,-558.8435,384.192932,-567.7776,387.3579,-558.175964
384.192932,-567.7776,382.865234,-567.1099,387.3579,-558.175964
387.3579,-558.175964,382.865234,-567.1099,386.030426,-557.508362
382.865234,-567.1099,381.5377,-566.4423,386.030426,-557.508362
386.030426,-557.508362,381.5377,-566.4423,384.702759,-556.8407
381.5377,-566.4423,380.2102,-565.7748,384.702759,-556.8407
384.702759,-556.8407,380.2102,-565.7748,383.375153,-556.173157
380.2102,-565.7748,378.882721,-565.107239,383.375153,-556.173157
383.375153,-556.173157,378.882721,-565.107239,382.04776,-555.5057
378.882721,-565.107239,377.555084,-564.439636,382.04776,-555.5057
382.04776,-555.5057,377.555084,-564.439636,380.720154,-554.838
377.555084,-564.439636,376.227478,-563.772,380.720154,-554.838
380.720154,-554.838,376.227478,-563.772,379.392517,-554.1704
376.227478,-563.772,374.9001,-563.1045,379.392517,-554.1704
379.392517,-554.1704,374.9001,-563.1045,378.065125,-553.5029
374.9001,-563.1045,373.5724,-562.4369,378.065125,-553.5029
378.065125,-553.5029,373.5724,-562.4369,376.7375,-552.8352
373.5724,-562.4369,372.244934,-561.7693,376.7375,-552.8352
376.7375,-552.8352,372.244934,-561.7693,375.409821,-552.167664
372.244934,-561.7693,370.9175,-561.101868,375.409821,-552.167664
375.409821,-552.167664,370.9175,-561.101868,374.082428,-551.5002
370.9175,-561.101868,369.5897,-560.434143,374.082428,-551.5002
374.082428,-551.5002,369.5897,-560.434143,372.754974,-550.8326
369.5897,-560.434143,368.262177,-559.766541,372.754974,-550.8326
372.754974,-550.8326,368.262177,-559.766541,371.427338,-550.165
368.262177,-559.766541,366.934662,-559.098938,371.427338,-550.165
371.427338,-550.165,366.934662,-559.098938,370.099762,-549.4974
366.934662,-559.098938,365.6071,-558.431335,370.099762,-549.4974
370.099762,-549.4974,365.6071,-558.431335,368.772125,-548.8297
365.6071,-558.431335,364.279572,-557.7638,368.772125,-548.8297
368.772125,-548.8297,364.279572,-557.7638,367.4446,-548.1622
364.279572,-557.7638,362.952057,-557.096252,367.4446,-548.1622
367.4446,-548.1622,362.952057,-557.096252,366.117218,-547.4947
362.952057,-557.096252,361.624481,-556.42865,366.117218,-547.4947
366.117218,-547.4947,361.624481,-556.42865,364.789581,-546.827
361.624481,-556.42865,360.2969,-555.761,364.789581,-546.827
364.789581,-546.827,360.2969,-555.761,363.462,-546.1594
360.2969,-555.761,358.969452,-555.0935,363.462,-546.1594
363.462,-546.1594,358.969452,-555.0935,362.1345,-545.4919
358.969452,-555.0935,357.6418,-554.425842,362.1345,-545.4919
362.1345,-545.4919,357.6418,-554.425842,360.806915,-544.8243
357.6418,-554.425842,356.31424,-553.75824,360.806915,-544.8243
360.806915,-544.8243,356.31424,-553.75824,359.479248,-544.1566
356.31424,-553.75824,354.986816,-553.0907,359.479248,-544.1566
359.479248,-544.1566,354.986816,-553.0907,358.151825,-543.4892
354.986816,-553.0907,353.6592,-552.423157,358.151825,-543.4892
358.151825,-543.4892,353.6592,-552.423157,356.8243,-542.821533
353.6592,-552.423157,352.331635,-551.7555,356.8243,-542.821533
356.8243,-542.821533,352.331635,-551.7555,355.497131,-542.1542
352.331635,-551.7555,351.003662,-551.087769,355.497131,-542.1542
355.497131,-542.1542,351.003662,-551.087769,354.170654,-541.486755
351.003662,-551.087769,349.675964,-550.419739,354.170654,-541.486755
354.170654,-541.486755,349.675964,-550.419739,352.843536,-540.819031
349.675964,-550.419739,348.348969,-549.752,352.843536,-540.819031
352.843536,-540.819031,348.348969,-549.752,351.5164,-540.1513
348.348969,-549.752,347.02182,-549.0843,351.5164,-540.1513
351.5164,-540.1513,347.02182,-549.0843,350.189453,-539.483643
347.02182,-549.0843,345.694641,-548.4165,350.189453,-539.483643
350.189453,-539.483643,345.694641,-548.4165,348.862274,-538.8158
345.694641,-548.4165,344.367584,-547.7488,348.862274,-538.8158
348.862274,-538.8158,344.367584,-547.7488,347.5353,-538.1482
344.367584,-547.7488,343.0405,-547.081055,347.5353,-538.1482
347.5353,-538.1482,343.0405,-547.081055,346.208038,-537.4803
343.0405,-547.081055,341.71347,-546.413269,346.208038,-537.4803
346.208038,-537.4803,341.71347,-546.413269,344.880981,-536.8127
341.71347,-546.413269,340.3864,-545.745667,344.880981,-536.8127
344.880981,-536.8127,340.3864,-545.745667,343.553925,-536.1449
340.3864,-545.745667,339.059357,-545.0779,343.553925,-536.1449
343.553925,-536.1449,339.059357,-545.0779,342.226746,-535.477234
339.059357,-545.0779,337.732178,-544.4102,342.226746,-535.477234
342.226746,-535.477234,337.732178,-544.4102,340.89975,-534.809448
337.732178,-544.4102,336.40506,-543.742432,340.89975,-534.809448
340.89975,-534.809448,336.40506,-543.742432,339.5718,-534.141357
336.40506,-543.742432,335.078827,-543.0752,339.5718,-534.141357
339.5718,-534.141357,335.078827,-543.0752,338.266144,-533.485
335.078827,-543.0752,333.774445,-542.419434,338.266144,-533.485
338.266144,-533.485,333.774445,-542.419434,336.9611,-532.828857
333.774445,-542.419434,332.469574,-541.7634,336.9611,-532.828857
336.9611,-532.828857,332.469574,-541.7634,335.6559,-532.1728
332.469574,-541.7634,331.1647,-541.1075,335.6559,-532.1728
335.6559,-532.1728,331.1647,-541.1075,334.351044,-531.5169
331.1647,-541.1075,329.85965,-540.4515,334.351044,-531.5169
334.351044,-531.5169,329.85965,-540.4515,333.0461,-530.86084
329.85965,-540.4515,328.5546,-539.7954,333.0461,-530.86084
333.0461,-530.86084,328.5546,-539.7954,331.741028,-530.2048
328.5546,-539.7954,327.2497,-539.139465,331.741028,-530.2048
331.741028,-530.2048,327.2497,-539.139465,330.436066,-529.5488
327.2497,-539.139465,325.9446,-538.4834,330.436066,-529.5488
330.436066,-529.5488,325.9446,-538.4834,329.131,-528.8927
325.9446,-538.4834,324.639679,-537.8274,329.131,-528.8927
329.131,-528.8927,324.639679,-537.8274,327.826263,-528.2369
324.639679,-537.8274,323.334442,-537.1713,327.826263,-528.2369
327.826263,-528.2369,323.334442,-537.1713,326.530334,-527.5852
323.334442,-537.1713,322.037354,-536.519043,326.530334,-527.5852
326.530334,-527.5852,322.037354,-536.519043,325.2338,-526.9331
322.037354,-536.519043,320.740875,-535.866943,325.2338,-526.9331
325.2338,-526.9331,320.740875,-535.866943,323.937134,-526.281067
320.740875,-535.866943,319.444458,-535.215,323.937134,-526.281067
323.937134,-526.281067,319.444458,-535.215,322.6405,-525.628967
319.444458,-535.215,318.147949,-534.563049,322.6405,-525.628967
322.6405,-525.628967,318.147949,-534.563049,321.344116,-524.9771
318.147949,-534.563049,316.851318,-533.9111,321.344116,-524.9771
321.344116,-524.9771,316.851318,-533.9111,320.047668,-524.3251
316.851318,-533.9111,315.554749,-533.2589,320.047668,-524.3251
320.047668,-524.3251,315.554749,-533.2589,318.751129,-523.6731
315.554749,-533.2589,314.2582,-532.606934,318.751129,-523.6731
318.751129,-523.6731,314.2582,-532.606934,317.454468,-523.020935
314.2582,-532.606934,312.9618,-531.9549,317.454468,-523.020935
317.454468,-523.020935,312.9618,-531.9549,316.157867,-522.369
312.9618,-531.9549,311.665253,-531.303,316.157867,-522.369
316.157867,-522.369,311.665253,-531.303,314.861481,-521.717
311.665253,-531.303,310.368683,-530.65094,314.861481,-521.717
314.861481,-521.717,310.368683,-530.65094,313.564941,-521.065
310.368683,-530.65094,309.072144,-529.998962,313.564941,-521.065
313.564941,-521.065,309.072144,-529.998962,312.268463,-520.412964
309.072144,-529.998962,307.775665,-529.3469,312.268463,-520.412964
312.268463,-520.412964,307.775665,-529.3469,310.971924,-519.761
307.775665,-529.3469,306.479126,-528.694946,310.971924,-519.761
310.971924,-519.761,306.479126,-528.694946,309.6753,-519.1089
306.479126,-528.694946,305.182739,-528.042969,309.6753,-519.1089
309.6753,-519.1089,305.182739,-528.042969,308.378784,-518.457031
305.182739,-528.042969,303.8861,-527.391,308.378784,-518.457031
308.378784,-518.457031,303.8861,-527.391,307.082367,-517.805
303.8861,-527.391,302.589447,-526.738831,307.082367,-517.805
307.082367,-517.805,302.589447,-526.738831,305.785675,-517.152954
302.589447,-526.738831,301.29306,-526.0869,305.785675,-517.152954
305.785675,-517.152954,301.29306,-526.0869,304.489258,-516.501
301.29306,-526.0869,299.99646,-525.434937,304.489258,-516.501
304.489258,-516.501,299.99646,-525.434937,303.1927,-515.848938
299.99646,-525.434937,298.699951,-524.7829,303.1927,-515.848938
303.1927,-515.848938,298.699951,-524.7829,301.8961,-515.19696
298.699951,-524.7829,297.403473,-524.1309,301.8961,-515.19696
301.8961,-515.19696,297.403473,-524.1309,300.5997,-514.545044
297.403473,-524.1309,296.106842,-523.4789,300.5997,-514.545044
300.5997,-514.545044,296.106842,-523.4789,299.303253,-513.893
296.106842,-523.4789,294.810333,-522.826843,299.303253,-513.893
299.303253,-513.893,294.810333,-522.826843,298.006561,-513.2409
294.810333,-522.826843,293.5139,-522.174866,298.006561,-513.2409
298.006561,-513.2409,293.5139,-522.174866,296.709869,-512.588867
293.5139,-522.174866,292.2175,-521.522949,296.709869,-512.588867
296.709869,-512.588867,292.2175,-521.522949,295.407562,-511.934021
292.2175,-521.522949,290.9153,-520.8682,295.407562,-511.934021
295.407562,-511.934021,290.9153,-520.8682,294.1053,-511.279236
290.9153,-520.8682,289.6131,-520.21344,294.1053,-511.279236
294.1053,-511.279236,289.6131,-520.21344,292.803,-510.624451
289.6131,-520.21344,288.310822,-519.558655,292.803,-510.624451
292.803,-510.624451,288.310822,-519.558655,291.500763,-509.969666
288.310822,-519.558655,287.008575,-518.9039,291.500763,-509.969666
291.500763,-509.969666,287.008575,-518.9039,290.198456,-509.31485
287.008575,-518.9039,285.706329,-518.2491,290.198456,-509.31485
290.198456,-509.31485,285.706329,-518.2491,288.8962,-508.6601
285.706329,-518.2491,284.404022,-517.5943,288.8962,-508.6601
288.8962,-508.6601,284.404022,-517.5943,287.593933,-508.00528
284.404022,-517.5943,283.1018,-516.9395,287.593933,-508.00528
287.593933,-508.00528,283.1018,-516.9395,286.2917,-507.350555
283.1018,-516.9395,281.7995,-516.2848,286.2917,-507.350555
286.2917,-507.350555,281.7995,-516.2848,284.989471,-506.69574
281.7995,-516.2848,280.497223,-515.629944,284.989471,-506.69574
284.989471,-506.69574,280.497223,-515.629944,283.6872,-506.040955
280.497223,-515.629944,279.194946,-514.975159,283.6872,-506.040955
283.6872,-506.040955,279.194946,-514.975159,282.384949,-505.386139
279.194946,-514.975159,277.8927,-514.3203,282.384949,-505.386139
282.384949,-505.386139,277.8927,-514.3203,281.08255,-504.731323
277.8927,-514.3203,276.5906,-513.665649,281.08255,-504.731323
281.08255,-504.731323,276.5906,-513.665649,279.780334,-504.0766
276.5906,-513.665649,275.2882,-513.010864,279.780334,-504.0766
279.780334,-504.0766,275.2882,-513.010864,278.4779,-503.421722
275.2882,-513.010864,273.9862,-512.3562,278.4779,-503.421722
278.4779,-503.421722,273.9862,-512.3562,277.3331,-502.846283
273.9862,-512.3562,272.842072,-511.7811,277.3331,-502.846283
277.3331,-502.846283,272.842072,-511.7811,276.188751,-502.2711
272.842072,-511.7811,271.69754,-511.20578,276.188751,-502.2711
276.188751,-502.2711,271.69754,-511.20578,275.04425,-501.69577
271.69754,-511.20578,270.553162,-510.630524,275.04425,-501.69577
275.04425,-501.69577,270.553162,-510.630524,273.899658,-501.120453
270.553162,-510.630524,269.408875,-510.0554,273.899658,-501.120453
273.899658,-501.120453,269.408875,-510.0554,272.755249,-500.5453
269.408875,-510.0554,268.264282,-509.4801,272.755249,-500.5453
272.755249,-500.5453,268.264282,-509.4801,271.610962,-499.9701
268.264282,-509.4801,267.119751,-508.9048,271.610962,-499.9701
271.610962,-499.9701,267.119751,-508.9048,270.278381,-499.300232
267.119751,-508.9048,265.787231,-508.235,270.278381,-499.300232
270.278381,-499.300232,265.787231,-508.235,268.945831,-498.630432
265.787231,-508.235,264.45462,-507.565125,268.945831,-498.630432
268.945831,-498.630432,264.45462,-507.565125,267.613342,-497.9606
264.45462,-507.565125,263.122,-506.895233,267.613342,-497.9606
267.613342,-497.9606,263.122,-506.895233,266.280731,-497.2907
263.122,-506.895233,261.78952,-506.2254,266.280731,-497.2907
266.280731,-497.2907,261.78952,-506.2254,264.948059,-496.62085
261.78952,-506.2254,260.45697,-505.5556,264.948059,-496.62085
264.948059,-496.62085,260.45697,-505.5556,263.6156,-495.95105
260.45697,-505.5556,259.124329,-504.885742,263.6156,-495.95105
263.6156,-495.95105,259.124329,-504.885742,262.28302,-495.2812
259.124329,-504.885742,257.7918,-504.215881,262.28302,-495.2812
262.28302,-495.2812,257.7918,-504.215881,260.950439,-494.611359
257.7918,-504.215881,256.459229,-503.546051,260.950439,-494.611359
260.950439,-494.611359,256.459229,-503.546051,259.617981,-493.941559
256.459229,-503.546051,255.126648,-502.8762,259.617981,-493.941559
259.617981,-493.941559,255.126648,-502.8762,258.2853,-493.271637
255.126648,-502.8762,253.794083,-502.206329,258.2853,-493.271637
258.2853,-493.271637,253.794083,-502.206329,256.9528,-492.601837
253.794083,-502.206329,252.461578,-501.53653,256.9528,-492.601837
256.9528,-492.601837,252.461578,-501.53653,255.620255,-491.931976
252.461578,-501.53653,251.128952,-500.866669,255.620255,-491.931976
255.620255,-491.931976,251.128952,-500.866669,254.287674,-491.262115
251.128952,-500.866669,249.7964,-500.1968,254.287674,-491.262115
254.287674,-491.262115,249.7964,-500.1968,252.885223,-490.557831
249.7964,-500.1968,248.533783,-499.561432,252.885223,-490.557831
252.885223,-490.557831,248.533783,-499.561432,251.461014,-489.896
248.533783,-499.561432,247.250137,-498.9662,251.461014,-489.896
251.461014,-489.896,247.250137,-498.9662,250.107,-489.267365
247.250137,-498.9662,245.896271,-498.337616,250.107,-489.267365
250.107,-489.267365,245.896271,-498.337616,248.753174,-488.638916
245.896271,-498.337616,244.542267,-497.7091,248.753174,-488.638916
248.753174,-488.638916,244.542267,-497.7091,247.3993,-488.010284
244.542267,-497.7091,243.188278,-497.0804,247.3993,-488.010284
247.3993,-488.010284,243.188278,-497.0804,246.0452,-487.381683
243.188278,-497.0804,241.834473,-496.451935,246.0452,-487.381683
246.0452,-487.381683,241.834473,-496.451935,244.6913,-486.753143
241.834473,-496.451935,240.480576,-495.8234,244.6913,-486.753143
244.6913,-486.753143,240.480576,-495.8234,243.3374,-486.124634
240.480576,-495.8234,239.126556,-495.194824,243.3374,-486.124634
243.3374,-486.124634,239.126556,-495.194824,241.9835,-485.496033
239.126556,-495.194824,237.7726,-494.566223,241.9835,-485.496033
241.9835,-485.496033,237.7726,-494.566223,240.629532,-484.867462
237.7726,-494.566223,236.418747,-493.9377,240.629532,-484.867462
240.629532,-484.867462,236.418747,-493.9377,239.275589,-484.238922
236.418747,-493.9377,235.064865,-493.309174,239.275589,-484.238922
239.275589,-484.238922,235.064865,-493.309174,237.921722,-483.6104
235.064865,-493.309174,233.710846,-492.6806,237.921722,-483.6104
237.921722,-483.6104,233.710846,-492.6806,236.5678,-482.9818
233.710846,-492.6806,232.356888,-492.052,236.5678,-482.9818
236.5678,-482.9818,232.356888,-492.052,235.213791,-482.353241
232.356888,-492.052,231.003067,-491.4235,235.213791,-482.353241
235.213791,-482.353241,231.003067,-491.4235,233.859879,-481.7247
231.003067,-491.4235,229.6491,-490.794952,233.859879,-481.7247
233.859879,-481.7247,229.6491,-490.794952,232.506042,-481.0962
229.6491,-490.794952,228.295044,-490.166321,232.506042,-481.0962
232.506042,-481.0962,228.295044,-490.166321,231.1521,-480.46756
228.295044,-490.166321,226.941162,-489.53775,231.1521,-480.46756
231.1521,-480.46756,226.941162,-489.53775,229.798172,-479.83902
226.941162,-489.53775,225.587265,-488.9092,229.798172,-479.83902
229.798172,-479.83902,225.587265,-488.9092,228.444244,-479.210419
225.587265,-488.9092,224.233337,-488.2806,228.444244,-479.210419
228.444244,-479.210419,224.233337,-488.2806,227.09021,-478.581818
224.233337,-488.2806,222.879517,-487.65213,227.09021,-478.581818
227.09021,-478.581818,222.879517,-487.65213,225.7363,-477.9533
222.879517,-487.65213,221.525513,-487.02356,225.7363,-477.9533
225.7363,-477.9533,221.525513,-487.02356,224.382416,-477.324768
221.525513,-487.02356,220.17157,-486.394958,224.382416,-477.324768
224.382416,-477.324768,220.17157,-486.394958,223.028412,-476.696167
220.17157,-486.394958,218.817719,-485.766479,223.028412,-476.696167
223.028412,-476.696167,218.817719,-485.766479,221.67453,-476.0677
218.817719,-485.766479,217.463684,-485.137878,221.67453,-476.0677
221.67453,-476.0677,217.463684,-485.137878,220.320679,-475.439117
217.463684,-485.137878,216.109772,-484.5093,220.320679,-475.439117
220.320679,-475.439117,216.109772,-484.5093,218.9667,-474.810547
216.109772,-484.5093,214.755829,-483.880737,218.9667,-474.810547
218.9667,-474.810547,214.755829,-483.880737,217.612823,-474.181976
214.755829,-483.880737,213.401886,-483.252167,217.612823,-474.181976
217.612823,-474.181976,213.401886,-483.252167,216.25885,-473.553375
213.401886,-483.252167,212.048035,-482.623627,216.25885,-473.553375
216.25885,-473.553375,212.048035,-482.623627,214.904861,-472.924835
212.048035,-482.623627,210.694138,-481.9951,214.904861,-472.924835
214.904861,-472.924835,210.694138,-481.9951,213.55098,-472.2963
210.694138,-481.9951,209.3402,-481.366547,213.55098,-472.2963
213.55098,-472.2963,209.3402,-481.366547,212.197,-471.667725
209.3402,-481.366547,207.986221,-480.737976,212.197,-471.667725
212.197,-471.667725,207.986221,-480.737976,210.843124,-471.0392
207.986221,-480.737976,206.632278,-480.1094,210.843124,-471.0392
210.843124,-471.0392,206.632278,-480.1094,209.489258,-470.410645
206.632278,-480.1094,205.27832,-479.480835,209.489258,-470.410645
209.489258,-470.410645,205.27832,-479.480835,208.1353,-469.782074
