x,z,area,grade
12.03924,-275.327,0.02779751,0.1308017
11.44211,-275.6605,0.2223886,0.2079691
12.1956,-274.8879,0.222401,0.1130178
11.84769,-274.9167,0.2224004,0.206621
13.01846,-273.6833,1.779166,0.08356109
15.35997,-271.2166,0.8896029,0.06917162
15.31306,-270.0841,0.8896031,0.07138616
16.07924,-271.7253,1.779182,0.03812517
14.15403,-271.6006,0.4447992,0.1354335
14.52539,-272.1381,0.4447931,0.04026819
13.64389,-271.9269,0.889602,0.1030012
14.45503,-270.4392,0.4447914,0.1298439
14.77948,-269.8441,0.444781,0.1742076
14.84984,-271.543,0.444802,0.03294014
14.47848,-271.0055,0.4448081,0.1306162
28.36343,-252.2413,3.558346,0.02388487
24.93129,-253.6619,1.779177,0.0467069
26.97181,-252.3566,1.779185,0.02776338
31.23854,-250.0146,7.116681,0.01863389
24.65375,-255.3895,7.116601,0.03205921
27.06563,-254.6216,7.116641,0.01993093
21.64084,-260.6109,0.8895732,0.01060868
20.22626,-261.2251,0.2223904,0.04320201
19.62329,-261.4171,0.2223868,0.1478734
20.94503,-260.6685,0.4447912,0.03329284
23.0784,-259.4975,1.779166,0.0175878
19.60033,-261.9162,0.4447813,0.1047519
20.20329,-261.7242,0.4447659,0.02161431
19.85587,-262.8184,0.4448059,0.02123053
19.48451,-262.2809,0.4448031,0.09423292
20.99194,-261.801,1.779156,0.0182386
17.97807,-264.8915,0.4448465,0.04654979
18.99833,-264.2389,0.4448322,0.04686585
17.65361,-265.4866,0.8895485,0.02137825
16.49458,-267.0031,0.4448119,0.03446982
15.65999,-267.9245,0.4448014,0.1015874
16.72619,-266.2737,0.8895547,0.03354163
18.71981,-263.8358,0.8895187,0.06705514
17.69955,-264.4884,0.8895473,0.06726483
19.02081,-262.6744,0.4447929,0.1202289
19.39216,-263.2119,0.4448014,0.03145879
18.51068,-263.0008,0.8895951,0.07839404
21.66333,-259.0464,0.4448051,0.02661834
21.29197,-258.5089,0.4448016,0.08144677
22.17346,-258.7201,0.889582,0.01772245
23.21717,-258.6336,1.779151,0.01590672
20.66652,-260.2654,0.8895797,0.01709848
19.64626,-260.918,0.8895742,0.07311826
20.96751,-259.104,0.4447947,0.082052
21.33887,-259.6415,0.4447981,0.02750954
20.46911,-259.7135,0.2223722,0.03970788
20.0401,-259.891,0.1111893,0.1022519
20.20232,-259.5935,0.1111916,0.0537558
20.6196,-259.1328,0.4447898,0.04293281
23.49471,-256.906,3.558376,0.01315524
22.12655,-257.5875,0.8895344,0.01929925
21.43075,-257.6451,0.8895559,0.07788844
22.42755,-256.4262,1.779148,0.03074998
28.4084,-249.1124,1.779166,0.01772253
27.31778,-248.0663,0.8895451,0.06213233
28.01359,-248.0087,0.8895505,0.01647396
29.42866,-248.4598,3.558346,0.01907118
31.51608,-248.287,7.116644,0.02757073
25.71897,-251.6079,1.779185,0.03729139
27.11059,-251.4927,1.77916,0.03588513
24.04981,-253.4508,1.779164,0.06355795
24.87267,-252.2462,0.2223965,0.07975379
24.84921,-251.6799,0.222393,0.09429778
25.23229,-252.5006,0.4447611,0.04977721
24.18858,-252.587,0.4447826,0.07088027
24.5013,-251.7087,0.222403,0.09272056
24.52476,-252.275,0.2224065,0.07781479
27.01678,-249.2276,1.779149,0.0467218
27.7595,-250.3026,1.779164,0.01734407
25.67207,-250.4754,1.779172,0.08030913
26.32097,-249.2852,1.779185,0.04496371
31.37537,-244.8893,3.558332,0.04556089
30.93365,-242.653,0.8895948,0.07061049
30.70107,-241.2518,0.4447925,0.1208779
31.07243,-241.7892,0.4447977,0.05331814
31.65292,-243.1617,1.779204,0.05826671
32.81389,-245.9067,7.116582,0.04154563
28.98694,-246.2235,0.8895983,0.03954545
28.75435,-244.8222,0.4448243,0.145585
29.12572,-245.3597,0.4448136,0.05840907
29.70621,-246.7321,1.779165,0.03094736
27.78101,-246.6074,0.444798,0.05767165
28.15236,-247.1449,0.4447994,0.01838803
27.27088,-246.9338,0.8896008,0.06183153
28.25595,-245.4317,0.2223865,0.07823282
27.90805,-245.4604,0.222391,0.08669477
28.40645,-244.851,0.4447768,0.09763385
28.4768,-246.5498,0.4447797,0.04970131
27.9315,-246.0267,0.2223953,0.08052513
28.2794,-245.9979,0.2223907,0.06823742
29.72772,-243.037,0.4447776,0.1096614
30.27302,-243.5601,0.2223999,0.07089578
29.92512,-243.5889,0.2223912,0.1157181
29.21759,-243.3633,0.8895947,0.1479932
30.02872,-241.8756,0.444762,0.1223724
30.35316,-241.2806,0.4447747,0.09617922
30.23785,-242.7106,0.8895705,0.06677084
30.35511,-245.542,1.779143,0.05207451
29.45017,-244.7646,0.4447797,0.0413256
29.07881,-244.2271,0.4447904,0.1318585
29.94857,-244.1552,0.2223915,0.1093007
30.29646,-244.1263,0.2224002,0.05898025
29.79807,-244.7358,0.4447726,0.06796014
-78.79224,-12.98501,35.09,0.01946695
-88.6188,-5.504532,35.09009,0.02048248
-71.73087,-15.18632,70.18008,0.01915916
-334.3449,-18.7363,70.02836,0.0001963421
-238.3077,30.04605,22.49642,0.0006696492
-1.035023,-48.56453,8.515107,0.04897413
96.83368,35.85752,53.10047,0.0004359648
103.1405,49.00756,26.55024,0.0009043502
100.7056,40.18866,26.55017,0.0008160471
110.7746,62.11843,26.55004,0.007711988
117.7451,75.24891,13.27512,0.0007651362
113.9829,66.46915,13.27512,0.002024839
107.6761,53.31908,26.55004,0.007060856
102.6964,40.12989,13.27501,0.007594666
105.1314,48.94879,13.27505,0.007656574
199.2784,-155.2991,23.63113,0.02341078
189.862,-151.5043,2.953898,0.04203545
192.6845,-153.3737,1.476907,0.02559481
190.6221,-152.4728,1.47688,0.022509
186.6328,-150.412,5.907767,0.04952181
192.1955,-151.887,5.907775,0.03188957
194.529,-152.2697,5.907775,0.02426863
202.7375,-154.7413,1.476941,0.02028118
203.1235,-153.3981,0.7385013,0.08836617
203.6494,-153.9063,0.1846299,0.1038406
203.8056,-154.2132,0.1846422,0.03649011
203.1441,-153.9641,0.369236,0.05720406
203.6331,-155.4508,2.953804,0.04390809
204.57,-157.2923,5.907785,0.03434988
199.196,-153.0352,5.907818,0.03112581
202.1129,-153.5137,1.476998,0.06060881
201.5707,-154.5499,1.476936,0.01614393
201.2172,-152.8041,2.953898,0.03569087
207.4457,-156.6387,11.81558,0.03092327
205.1859,-154.299,0.7384773,0.01808552
206.176,-153.6175,0.3692258,0.08405467
205.9049,-154.1356,0.3692369,0.01557406
205.071,-155.124,1.476912,0.03918288
204.4258,-153.3304,0.3692329,0.1007413
204.2328,-154.002,0.184621,0.05421327
204.0767,-153.6951,0.1846087,0.1122716
203.978,-152.9756,0.7384657,0.09769175
205.7281,-153.2627,0.738471,0.08935167
204.7381,-153.9442,0.3692411,0.02576538
205.0092,-153.4261,0.3692267,0.09246393
207.9261,-153.9045,0.3692419,0.04610853
207.655,-154.4227,0.3692141,0.03466954
207.4783,-153.5497,0.7384444,0.07159901
209.2284,-153.8368,0.7384751,0.02845561
208.2383,-154.5184,0.3692345,0.03607433
208.5095,-154.0002,0.3692622,0.04630217
206.2377,-155.3154,1.476912,0.03858199
206.4882,-154.2313,0.3692369,0.02131118
206.7593,-153.7131,0.3692258,0.08089156
206.9361,-154.586,0.7384884,0.03479096
-24.44906,-315.4544,49.20368,0
64.61828,-257.3624,32.62943,0.04951308
48.88248,-247.2746,16.31453,0.04922357
59.74531,-253.3169,16.31454,0.04972834
81.47095,-265.4014,16.31501,0.04972086
92.33377,-271.4437,16.31497,0.04953407
75.4811,-263.4047,32.62941,0.04965984
45.46872,-247.0445,32.62923,0.04916402
38.19081,-244.1644,16.31464,0.04639065
41.77574,-247.3266,8.157282,0.0459832
38.6412,-246.5844,8.157295,0.03540938
58.3492,-255.8778,32.6294,0.04940058
46.64871,-251.3721,8.157444,0.04842526
39.3708,-248.4921,4.078689,0.05110578
42.50534,-249.2343,4.078718,0.04250835
50.06247,-251.6022,16.31472,0.04852129
-316.3113,-41.46884,24.52522,0
-231.0024,32.17385,61.7912,0.001215075
-3.897874,-47.19937,24.67326,0.04616
125.4552,78.05688,12.80718,0.03323149
122.9803,73.22678,1.600869,0.02576369
124.168,74.10725,1.600923,0.01449497
122.3466,71.55887,3.201871,0.02501666
123.04,75.06828,6.403573,0.03753048
124.387,80.8594,25.61452,0.007245574
119.2779,66.28851,6.403685,0.01102325
119.6544,68.96394,0.8004656,0.04135434
119.1004,69.75137,0.8004863,0.08096261
120.5253,69.01047,1.600863,0.0007946811
118.7437,67.68976,1.600871,0.04899951
118.5065,69.31112,0.8004593,0.08367281
119.0606,68.52369,0.8004386,0.04628021
116.2091,61.01814,6.403651,0.02582707
117.556,66.80929,3.201815,0.08415562
117.4764,64.35395,3.201867,0.02515923
120.7841,76.9903,12.80725,0.005480347
120.6447,72.69348,1.6009,0.0539529
119.1501,71.28596,0.8004531,0.05233566
119.7639,72.34003,0.8004782,0.05724033
121.2784,74.36139,3.201784,0.05080102
120.2881,70.63184,0.8004507,0.04253691
120.8421,69.84441,0.8004557,0.0009893822
119.4172,70.58533,1.60093,0.07995298
121.1987,71.90604,1.600972,0.03745681
121.4359,70.28464,0.8004304,0
120.8819,71.07207,0.8004254,0.04250081
111.9526,54.86729,12.8073,0.03588728
108.844,48.36928,6.403707,0.03069357
110.191,54.16043,3.201807,0.04817539
109.8244,51.7919,0.8004602,0.03119561
110.4381,52.84599,0.8004733,0.03537338
110.0914,51.09126,1.600975,0.0302449
103.934,39.93673,12.80715,0.01017843
106.7556,46.52153,6.403661,0.01019323
109.2902,53.19315,3.201803,0.07848912
107.9831,48.62969,3.201801,0.07861314
114.0966,62.89676,3.20186,0.03028524
112.5821,60.87543,3.201889,0.006032324
115.4038,67.46024,3.201874,0
115.0372,65.0917,3.20192,0.03222516
113.5467,59.34395,12.80717,0.03601893
118.9826,75.05575,12.80722,0.005291963
116.6553,65.84198,3.201721,0.0602454
115.3482,61.2785,3.201691,0.05910672
116.5517,67.11304,3.201858,0.0370267
116.9183,69.4816,3.201812,0.005342841
-4.36175,-320.1798,16.82521,0.01044164
-10.72332,-320.963,16.82532,0.002547372
-1.377849,-317.4616,33.65026,0.01048829
73.85921,-266.5075,32.70945,0.04946586
87.07235,-274.8584,8.177332,0.04903928
94.97361,-279.9209,4.088594,0.03847709
89.52885,-276.8923,4.088564,0.04903034
78.77226,-270.5753,16.35468,0.04937847
56.99318,-258.4611,16.35472,0.04917026
45.97069,-252.6638,4.088728,0.04806525
40.52591,-249.6352,4.088726,0.03693108
48.95894,-253.6584,8.177367,0.04814909
62.96968,-260.4504,32.7094,0.04926171
94.60941,-277.2151,8.177322,0.04486516
96.66714,-280.0285,8.177361,0.04448426
90.45939,-275.0736,16.35474,0.04924159
100.32,-279.7241,16.35476,0.0421398
98.26232,-276.9108,16.3546,0.04808962
80.10157,-267.9773,32.70957,0.04957642
91.52283,-272.9951,32.70958,0.04949865
-301.8758,-51.06795,24.55795,0
13.57638,-57.35801,1.843895,0.03610811
179.9308,68.62701,39.41454,0.004546468
199.011,62.00346,0.6158472,0.1517983
197.7136,62.57936,0.3079574,0.1215443
198.634,62.38181,0.3079676,0.1673703
196.0393,63.53359,0.6158369,0.06918842
197.8176,62.92882,0.153954,0.1207892
198.6963,62.59149,0.1539534,0.1674017
197.3366,62.9577,0.3079108,0.06909978
201.2702,61.36983,2.463326,0.1355171
194.9943,63.31178,2.463506,0.04298567
197.1704,62.39858,0.6157835,0.09376167
198.4677,61.82266,0.3079236,0.156237
197.5474,62.02023,0.3079152,0.06508292
195.7483,62.55511,1.231594,0.09246577
208.3002,58.6712,4.927057,0.1103808
201.0624,60.67091,1.231707,0.137837
197.0041,61.83945,0.1540316,0.03545951
198.3326,61.36839,0.07695431,0.1329323
197.4331,61.63581,0.07695784,0
195.6444,62.20565,0.3080772,0.03669006
198.3638,61.47322,0.1539665,0.1329219
197.485,61.81057,0.153955,0.00549657
198.8447,61.44434,0.3079304,0.1511573
202.9446,60.41561,2.463512,0.1270296
186.7945,65.36924,19.70791,0.04274221
158.0095,73.92722,19.70779,0.001700815
143.6169,78.20618,19.70783,0.003958359
165.5383,72.906,39.41455,0.0007380339
196.829,66.18948,2.463429,0.06448369
198.5034,65.23527,2.463398,0.08023509
195.6593,65.54833,4.926756,0.03987866
201.0149,63.80394,2.463409,0.1142031
202.6893,62.84971,2.463405,0.1130836
197.6691,64.07597,0.6158922,0.07326403
198.9665,63.5001,0.3079016,0.1500542
198.0462,63.69763,0.3078978,0.1221332
196.2471,64.23251,1.231769,0.06112648
199.1743,64.19903,2.463396,0.08294595
208.5496,59.50992,9.85357,0.1117176
201.4365,61.92897,2.463502,0.1467585
197.4613,63.37704,0.307913,0.06861928
198.5286,62.85056,0.07698574,0.1471434
198.9472,62.61199,0.07699253,0.1307216
197.8591,63.0686,0.1539625,0.1207589
196.1224,63.81315,0.6158446,0.0691743
199.2604,62.84218,0.6158858,0.1312446
197.963,63.41807,0.3079377,0.1221114
198.8833,63.22054,0.3079415,0.1500412
203.3602,61.81347,4.926775,0.1112494
183.9446,68.9551,19.70708,0.005065716
192.9814,66.42051,9.85342,0.03478367
187.7921,68.72405,4.926979,0.01318024
191.4733,67.93387,4.92693,0.02104889
212.7296,60.39714,39.4148,0.1081966
203.859,63.49088,2.463389,0.1123213
202.1846,64.4451,2.463415,0.09495564
205.0287,64.13204,4.926914,0.09782934
199.673,65.87643,2.463437,0.07097548
197.0784,67.02821,1.231838,0.04959952
198.919,66.63314,1.231805,0.06997672
202.5171,65.56338,4.926894,0.09532505
209.7134,63.42388,19.70738,0.1053179
36.98196,-313.6867,37.13334,0.01140847
15.68751,-313.5063,18.56702,0.01139909
29.81819,-312.8509,18.56703,0.01139191
58.07953,-311.5403,18.56668,0.01212382
72.2102,-310.885,18.56668,0.0124074
51.11264,-313.0313,37.13338,0.01211857
8.819051,-316.1606,74.26585,0.0114238
30.06429,-315.7594,37.13268,0.01141305
16.03206,-317.578,37.13284,0.01153551
103.4457,-282.1575,24.52465,0.02801599
-293.3628,-59.52791,73.98718,0.0002098077
-0.4090932,-51.46442,29.5166,0.04259738
236.7341,54.77892,15.88372,0.110767
243.0103,50.47766,3.970942,0.101982
246.7516,47.84325,1.985663,0.1006752
244.0951,49.24205,1.985661,0.113226
238.9038,52.30773,7.941882,0.1127333
225.6213,59.30165,15.8836,0.106812
231.4211,57.57649,15.88377,0.11284
247.0001,50.20372,3.970866,0.1220096
247.7199,48.16382,3.970829,0.1307251
244.9469,51.11877,7.941739,0.1265353
249.7835,50.8973,1.985352,0.1434007
248.5769,51.8648,1.98538,0.1613598
250.8735,51.48593,3.970963,0.1934873
249.4133,48.26872,3.970932,0.1548506
248.0902,50.79239,1.985568,0.1672369
249.2967,49.82489,1.98554,0.1496976
240.1207,54.98873,15.88346,0.1192157
246.1638,53.79976,3.970841,0.1472887
249.9103,52.98962,1.985458,0.1886928
248.217,52.88472,1.985414,0.1597446
244.2271,53.15865,7.941659,0.1281222
90.23118,-309.7274,13.31038,0.01427166
111.2487,-265.7603,35.47977,0.04255875
117.9706,-254.0342,35.4798,0.04105254
107.8358,-273.4733,17.73986,0.04288081
107.7318,-277.1735,17.73982,0.03981277
113.3507,-266.7851,17.73984,0.041442
111.5663,-273.4167,4.434951,0.03810642
110.4113,-276.6045,4.434927,0.0280263
111.0928,-271.3105,8.869913,0.03781892
128.0534,-236.4452,35.47929,0.04090908
137.6107,-218.6,17.73959,0.03935275
131.9399,-230.8384,17.73959,0.04091026
120.5981,-255.3153,17.7397,0.04119997
115.19,-267.6819,4.434804,0.04055754
112.4859,-273.8651,1.108726,0.03728287
111.0682,-276.9248,1.108714,0.02796514
112.932,-272.2072,2.217412,0.03616976
116.0822,-264.3661,8.869819,0.04013882
122.3826,-248.6837,35.47941,0.04120917
-241.7957,16.30153,81.89461,0.0004908867
-254.1464,-3.772847,40.94711,0.0002710037
-247.4771,10.01421,40.94719,0.0002709608
-267.6705,-23.54408,40.94775,0.0006348519
-280.6079,-43.46691,20.47368,7.0281E-05
-272.7653,-29.98296,20.47372,0.0001687164
-260.4145,-9.908589,40.94775,0.0006628654
-249.2371,10.46887,20.47359,0.0002709608
-255.9064,-3.318181,20.47355,0.0002710037
-40.4664,-28.9368,21.30237,0.02940762
-33.10409,-32.35048,21.30234,0.03113106
-21.52449,-37.07661,10.65139,0.02915618
-14.16216,-40.4903,10.65141,0.0316473
-26.27789,-36.15858,21.30238,0.02958733
-42.07477,-30.12002,42.605,0.02990927
-50.50934,-27.49514,42.60477,0.02674177
258.2028,46.21255,3.929419,0.108206
258.5979,48.51664,0.9824198,0.1061391
258.7954,49.66867,0.2456033,0.1098679
258.9852,50.22326,0.2455827,0.02545699
259.0648,49.30571,0.4911412,0.0928648
259.1366,47.79073,1.964767,0.08580352
259.2804,44.76077,7.858871,0.1006213
106.6111,-281.1039,24.60674,0.03064914
152.0593,-201.4187,24.36388,0.03679591
-237.3233,24.5744,17.66953,0.0005915185
98.1139,-101.4612,13.93637,0.005543791
94.02132,-97.89166,13.93634,0.01429042
101.2897,-101.2042,27.87269,0.008913826
262.0256,47.11157,2.91271,0.05106744
263.837,47.8842,2.912681,0.02860436
261.4688,45.44476,5.82551,0.06541076
260.422,49.28625,5.825638,0.06155391
263.4881,49.16469,2.9128,0.0395462
261.6767,48.39207,2.912829,0.05697702
149.2234,-201.7722,5.392089,0.04000712
-239.7017,26.67295,15.67299,0.000655415
264.6528,45.29494,3.125377,0.05880011
262.7628,44.54116,3.125441,0.07539783
265.1703,46.97116,6.250845,0.0469349
266.453,43.07312,6.250788,0.0780925
263.1903,43.24181,3.125493,0.07545733
265.0804,43.99559,3.125429,0.05873591
152.9227,-194.8251,52.74774,0.05060896
158.6464,-181.4399,26.3738,0.04964667
156.5548,-190.427,26.37377,0.04660603
165.6633,-168.1024,26.374,0.05053966
170.8641,-156.9639,6.593507,0.04884881
174.0493,-150.2832,3.296925,0.04059927
172.3569,-154.7529,3.296933,0.04884694
168.6489,-163.6803,13.187,0.05098156
162.9251,-177.0656,26.37398,0.0499071
158.4946,-190.4985,13.18665,0.04662346
160.5862,-181.5114,13.18667,0.04966216
-225.025,31.25732,27.10383,0.001329599
265.5098,16.2478,16.84866,0.00907423
266.9193,28.8403,1.053103,0.02557771
266.2411,25.76889,1.053106,0.01504666
266.9689,30.44421,2.105873,0.03029337
267.5518,35.15361,4.211681,0.05196379
266.6756,25.6666,2.106189,0.01424238
267.3539,28.738,2.106182,0.02510157
266.9159,23.99451,4.212162,0.01391823
265.8913,9.695816,33.69803,0.008978236
265.8772,-9.687358,16.8493,0.01749997
265.6264,-22.55263,1.05311,0.04297666
266.015,-19.41304,1.053105,0.02871085
265.7218,-24.19064,2.106126,0.04097206
265.6688,-30.64034,2.106348,0.05971132
265.478,-27.36433,2.106141,0.05274294
265.5805,-19.31075,2.106026,0.0274958
265.1919,-22.45033,2.106036,0.04210289
265.1953,-17.60456,4.212336,0.0242624
264.9163,-2.998983,33.69798,0.008647276
265.5204,30.7852,4.212244,0.02890536
263.9729,27.91837,4.212302,0.0210702
266.6827,35.35819,8.424567,0.05325009
264.1637,24.64238,8.424607,0.01087352
265.7112,27.50921,8.424503,0.0286467
263.7716,16.65697,33.69801,0.009555118
263.3494,33.71952,4.212287,0.04231486
264.4128,35.08474,4.212273,0.06376574
266.0079,37.13257,8.424609,0.08634882
263.0084,29.76093,16.84908,0.037969
264.6583,40.68135,16.84895,0.08382734
263.1585,36.99553,4.212316,0.07670937
262.0951,35.6303,4.212331,0.05745463
262.4361,39.58891,8.42459,0.08569221
169.6604,-169.2748,24.88218,0.05163908
177.3092,-157.242,12.44123,0.05028756
172.8958,-165.6309,12.44126,0.05232928
164.0689,-182.4086,12.44128,0.04980668
159.6555,-190.7975,12.44128,0.04649211
165.247,-177.6637,24.88221,0.0498497
175.7662,-156.4163,24.88223,0.05034567
170.3241,-164.2547,24.88218,0.05125795
178.3047,-149.7117,24.8824,0.04795317
173.7089,-155.3153,12.44113,0.04963214
175.4013,-150.8456,12.44104,0.0405028
-207.4076,31.87057,68.34641,0.00121181
265.2914,-44.69992,15.76434,0.07479633
261.7242,-48.27998,3.941064,0.0855027
259.7632,-49.75702,3.941121,0.1034575
261.995,-46.28951,7.882143,0.08048314
265.8331,-40.71899,31.52845,0.06777356
179.1765,-144.9418,5.898972,0.04507871
181.2625,-143.1908,0.7373647,0.02815977
179.9671,-143.4534,0.3686555,0.09087195
180.4878,-143.0949,0.3686822,0.0423074
181.7864,-142.5155,1.474687,0.03266267
181.2529,-144.1415,2.949545,0.005947691
180.1923,-146.7598,11.79795,0.03085189
-200.5706,35.86288,16.61251,0.000631171
249.3219,-75.10097,2.244021,0.164269
250.9573,-73.50838,0.5610037,0.2023136
251.7749,-72.71209,0.1402676,0.1972748
252.1548,-72.4184,0.1402742,0.07688619
251.4691,-73.27677,0.2805141,0.198059
250.3456,-74.63773,1.122034,0.1788931
248.0985,-77.35966,4.488066,0.1616398
250.5132,-71.88248,0.561006,0.2797993
250.2814,-72.71814,0.5610064,0.2656891
250.1013,-71.21638,1.122029,0.3108328
251.421,-71.83707,0.5610174,0.2538081
252.1387,-71.9385,0.2804949,0.1116342
251.7589,-72.23219,0.2805034,0.2035772
250.8092,-72.96642,0.5610144,0.2503289
251.0411,-72.13076,0.561014,0.2648442
249.4058,-73.72336,1.122032,0.2251792
248.6461,-74.31074,1.122015,0.2002935
249.2257,-72.2216,0.5609894,0.2653097
249.4575,-71.38594,0.5609865,0.2718238
249.6376,-72.8877,1.12199,0.2285744
245.3878,-81.75292,1.12205,0.132633
244.5282,-83.23804,0.2804797,0.1328654
244.0984,-83.9806,0.07012734,0.2603673
243.8505,-84.33636,0.07012191,0.2695823
244.0903,-83.74065,0.140246,0.1310509
244.5121,-82.75814,0.561025,0.1344175
245.3557,-80.79312,2.244005,0.1368272
242.9089,-85.31052,1.121992,0.3249415
241.5535,-87.50714,0.5610374,0.2802507
242.2811,-85.95997,0.5610301,0.2867313
244.0503,-82.54089,0.07012706,0.3438114
243.8024,-82.89666,0.07012999,0.3435202
244.0422,-82.30093,0.1402608,0.1503326
243.4885,-83.22139,0.2805628,0.3497603
244.464,-81.31843,0.5610425,0.1490198
243.5045,-83.70129,0.2805018,0.3357454
243.9343,-82.95873,0.07012875,0.1696065
244.1822,-82.60295,0.07012583,0.1418791
243.9423,-83.19868,0.1402555,0.3288276
243.5206,-84.18118,0.5610057,0.3255819
246.7789,-76.73898,2.244023,0.1716683
248.35,-73.2268,0.2805245,0.2890843
247.6723,-74.32512,0.1402632,0.2356839
248.0361,-73.55152,0.1402601,0.2282463
248.9457,-71.61755,0.2805281,0.1748938
248.7139,-72.45321,0.2805199,0.2901399
247.8703,-74.41823,0.2805174,0.2356009
248.3661,-73.7067,0.2805189,0.2289473
247.8864,-74.89812,0.561004,0.1725502
246.5791,-78.53443,4.488093,0.1352354
254.1193,-63.18681,1.122026,0.179252
253.1278,-64.60986,1.122026,0.1895415
254.0872,-62.22702,2.244018,0.2090666
251.5825,-66.95332,0.1402559,0.4260438
252.0862,-66.48176,0.07012913,0.4081784
251.8384,-66.83752,0.07011651,0.3882188
251.2766,-67.518,0.2805176,0.4285042
251.8143,-66.11765,0.140259,0.3729608
252.0782,-66.24179,0.14025,0.1625462
251.5664,-66.47343,0.2805084,0.4023006
250.5329,-68.58527,0.2805176,0.4011595
249.8552,-69.6836,0.140234,0.379604
250.2191,-68.91,0.1402357,0.392343
251.0126,-67.39386,0.5610276,0.3833355
252.7158,-63.94374,0.2804981,0.1876089
252.1621,-64.86419,0.07012537,0.1996781
251.9142,-65.21996,0.07012059,0.5207855
252.402,-64.26849,0.1402568,0.1979195
253.1956,-62.75233,0.5609949,0.183293
252.426,-64.98832,0.1402501,0.2020173
251.9222,-65.45989,0.07012503,0.2090956
252.1701,-65.10413,0.07012574,0.2183375
252.7319,-64.42364,0.28049,0.1992654
252.1942,-65.82397,0.1402381,0.1814147
251.9302,-65.69984,0.1402471,0.3751132
252.442,-65.46822,0.2805094,0.1882601
256.1382,-57.52343,0.2805047,0.1910222
255.6424,-58.23494,0.2805047,0.2310346
256.1221,-57.04353,0.5610355,0.1957004
254.8987,-59.30222,0.2804971,0.2198842
254.221,-60.40054,0.1402542,0.2083949
254.5849,-59.62695,0.1402491,0.302174
255.3785,-58.11079,0.560994,0.2260631
256.8337,-55.01645,0.5610729,0.2250472
257.5613,-53.46928,0.5610758,0.1771574
256.7339,-55.91419,1.122047,0.2170237
255.6165,-59.40364,0.280506,0.2373267
255.2737,-59.83283,0.0701292,0.2113062
255.0547,-60.08413,0.03506534,0.165039
255.1127,-59.87523,0.03506756,0.2757825
255.2946,-59.48841,0.1402493,0.2410735
254.419,-60.49364,0.2804801,0.2296817
254.9727,-59.5732,0.1402555,0.2155494
254.7618,-60.06445,0.07012232,0.245128
254.9808,-59.81314,0.03506211,0.2411238
254.9228,-60.02205,0.03505989,0.1143688
255.9063,-58.35907,0.2804884,0.2314237
256.4021,-57.64757,0.2804884,0.1915713
255.9224,-58.83897,0.5610124,0.2301097
254.6989,-61.09767,1.12203,0.2039477
255.3846,-60.23929,0.2805164,0.221689
255.8225,-59.73669,0.1402629,0.2376141
255.7065,-60.15453,0.1402627,0.1227701
255.3427,-60.92811,0.5610207,0.2157119
253.076,-66.94727,1.122033,0.1723754
252.3903,-67.80564,0.2804951,0.1461539
252.0474,-68.23483,0.07012599,0.1473387
251.8575,-68.38166,0.07012148,0.3402043
252.0314,-67.75492,0.07012148,0.2521922
252.1054,-68.02591,0.07012919,0.1515776
252.4322,-67.11683,0.5609871,0.1700038
251.0608,-68.83356,0.5610154,0.3746537
250.2431,-69.62986,0.1402565,0.3839765
249.8633,-69.92355,0.1402523,0.2514883
250.549,-69.06518,0.2804981,0.3860555
251.5405,-67.64214,0.2805184,0.3949259
252.0653,-66.82616,0.03505682,0.1666869
251.8754,-66.97301,0.035064,0.4624138
252.2182,-66.54383,0.07012839,0.185967
251.8834,-67.21294,0.07012808,0.3932454
252.0733,-67.06611,0.07011878,0.2521732
251.3667,-68.26887,0.2805258,0.3711606
251.8045,-67.76627,0.1402578,0.4160558
251.6886,-68.18409,0.1402578,0.4497387
253.6556,-64.85813,1.121966,0.1881537
254.6472,-63.43509,1.121966,0.1778316
253.6877,-65.81792,2.244043,0.1585257
251.5628,-70.25055,0.1402517,0.3325632
251.8267,-70.37469,0.1402525,0.2196141
251.3149,-70.6063,0.2805097,0.2995753
251.6627,-69.35281,0.2805015,0.3317576
251.9426,-69.95686,0.1402586,0.2318705
251.6787,-69.83271,0.1402578,0.3421247
252.1807,-71.2497,0.561014,0.1381564
251.6528,-71.00141,0.5610113,0.2564054
250.5971,-70.50486,0.5610278,0.3287789
249.8793,-70.40345,0.2804798,0.2967618
250.2591,-70.10976,0.280499,0.3770379
251.2088,-69.37552,0.5610221,0.3317465
250.9769,-70.21117,0.5610278,0.3101806
252.8762,-68.74273,0.5609931,0.07035898
252.2904,-68.70337,0.1402587,0.08178885
251.9315,-68.65265,0.07012751,0.2999961
252.1214,-68.50581,0.07013202,0.09265293
252.5383,-68.3476,0.2804864,0.03553759
253.4879,-67.61338,0.5610308,0.1174134
253.2561,-68.44904,0.5610337,0.1138101
252.6765,-70.53819,1.122007,0.08292191
252.1906,-69.60108,0.280512,0.1213853
251.9106,-68.99706,0.140246,0.2578018
252.1745,-69.12119,0.1402529,0.1024618
252.6444,-69.57838,0.5610076,0.08254489
247.7311,-81.91037,0.560972,0.1035664
247.5732,-83.01702,0.280498,0.04536083
247.4252,-82.47506,0.2804936,0.1063251
247.3191,-81.24427,1.122043,0.1276716
248.5228,-82.2828,2.244036,0.0541489
246.3596,-83.62711,0.5610119,0.1211165
